Insertion	Frequency
2696	1
2743	5
2767	183
5376	77
5394	133
5401	1
5409	82
5411	406
5430	2634
5437	588
5443	2819
5489	1477
5518	71
5527	1
5534	5524
5571	30
5595	136
5600	202
5605	219
5615	285
5624	6
5626	101
5638	8
5639	1
5646	17
5648	5
5653	460
5655	653
5695	73
5700	21
5709	29
5719	1
5729	5
5736	20
5740	3
5753	29
5754	24
5755	145
5763	355
5768	55
5780	81
5785	131
5801	2
5803	432
5804	14
5811	241
5816	28
5829	192
5875	4
5892	44
5893	33
5897	2
5900	4
5902	21
5932	9
5938	22
5944	57
5961	3
5962	133
5967	30
5972	661
5987	8
6036	1
6053	65
6244	3
6256	40
6329	9
6361	4
6484	1
6776	1
6868	19
6964	11
7009	1
7021	1
7147	3
7162	9
7188	8
7293	231
7300	97
7321	8
7322	2
7323	1
7333	1
7334	3
7366	1
7469	156
7484	10
7491	13
7494	2
7495	8
7496	45
7513	27
7551	2
7670	14
7750	4
7769	10
7785	6
7816	9
7851	17
7865	1
7919	5
7951	5
7961	4
8073	5
8140	51
8201	6
8240	117
8330	155
8390	2
8402	8
8407	45
8445	23
8466	7
8476	5
8481	786
8508	5
8550	33
8555	548
8557	14
8567	4
8572	19
8601	1330
8629	152
8650	78
8662	126
8663	16
8665	15
8674	38
8693	104
8694	23
8705	2
8708	331
8725	233
8728	21
8736	1
8741	5
8752	74
8762	40
8767	11
8785	23
8786	7
8791	16
8792	4
8797	40
8801	1
8810	21
8818	7
8840	2
8841	1
8855	2
8868	4
8897	2
8903	1
8916	5
8955	1
8965	14
8979	51
8982	4
8985	44
8992	1411
9001	61
9002	104
9003	70
9007	38
9013	381
9014	276
9015	133
9016	30
9023	14
9026	75
9049	1
9061	26
9064	1508
9066	21
9067	178
9072	541
9073	1
9074	379
9079	247
9083	1
9085	582
9096	8
9100	176
9110	18
9125	281
9126	1
9134	12
9142	754
9147	614
9148	1
9152	30255
9158	528
9163	508
9164	4
9165	65
9176	180
9181	334
9186	1
9191	1603
9200	2
9210	665
9225	1347
9226	43
9239	417
9255	287
9260	132
9269	5
9271	65
9272	100
9277	20
9279	28
9289	79
9297	445
9299	67
9300	58
9305	1
9314	1
9326	55
9330	336
9335	12
9338	127
9343	177
9347	2
9348	162
9355	5
9356	92
9357	52
9380	8
9390	82
9394	12
9395	1
9401	44
9404	2
9405	31
9408	1
9415	91
9420	11
9423	41
9433	251
9450	925
9452	60
9460	36
9461	2
9468	6
9487	1
9492	1
9493	12
9497	101
9517	44
9524	2
9525	2
9534	2
9551	6
9585	4
9598	5
9641	2
9653	9
9656	36
9667	4
9686	1
9690	96
9700	12
9704	8
9710	5
9716	4
9737	3
9747	44
9748	45
9753	1
9769	33
9771	31
9772	2
9773	84
9792	119
9797	32
9803	1
9805	1
9807	68
9813	2
9818	2
9819	796
9823	129
9824	30
9826	4
9828	36
9830	16
9833	40
9834	8
9835	14
9838	5
9845	2
9857	5
9870	357
9883	13
9897	1
9898	6
9902	190
9910	39
9913	139
9918	439
9934	2
9966	45
9978	95
9989	45
9994	83
9995	22
9996	15
10000	21
10001	137
