Insertion	Frequency
5313	2
5323	4
5336	3
5368	5
5373	17
5378	74
5393	103
5403	15
5415	21
5419	2
5429	30
5433	6
5435	25
5481	13
5482	87
5489	19
5510	109
5526	705
5531	306
5536	13
5537	79
5542	36
5545	70
5552	45
5563	30
5582	551
5597	1383
5602	974
5607	1574
5612	402
5615	275
5618	168
5631	39
5637	190
5638	208
5640	369
5645	5239
5647	1702
5652	85
5657	515
5669	47
5698	151
5701	2366
5703	9406
5721	85
5726	1199
5727	268
5728	58
5730	22
5732	1472
5737	585
5745	6305
5746	48
5747	127
5787	5396
5788	2730
5795	8789
5796	13293
5798	533
5803	7178
5808	5347
5816	3186
5821	22167
5838	246
5839	3317
5857	1669
5858	1
5867	4577
5868	14
5879	8829
5880	1
5885	11356
5886	1
5887	1
5894	3619
5907	6433
5935	2
5936	15
5943	3
5964	25
6028	90
6029	168
6052	5
6157	6
6184	114
6188	1
6206	16
6222	2
6236	350
6248	14
6273	242
6441	9
6442	1
6497	25
6513	16
6519	33
6563	22
6604	29
6660	188
6726	2
6778	51
6798	38
6800	68
6826	61
7143	92
7180	53
7244	1
7292	7
7333	16
7358	5
7388	3
7456	59
7461	1
7476	4
7487	62
7488	212
7500	236
7505	1
7543	48
7566	1
7572	14
7582	2
7617	3
7658	54
7664	75
7668	10
7703	2
7736	13
7800	22
7818	1385
7843	265
7853	1
7928	29
7941	3
7948	23
7953	12
7969	94
7997	7
8016	132
8041	23
8065	20
8070	197
8071	93
8099	137
8106	108
8132	54
8142	39
8232	2
8254	1
8259	23
8268	27
8322	206
8333	5
8334	59
8393	3
8394	16
8399	2
8404	48
8430	10
8437	500
8441	10
8442	2
8448	1
8458	23
8473	485
8482	2
8498	19
8525	249
8530	36
8541	1
8549	33
8552	38
8562	3
8564	128
8565	1
8610	21
8621	1328
8642	1
8654	545
8656	57
8657	78
8685	265
8714	23
8718	3
8738	8
8748	21
8754	19
8758	8
8759	121
8760	2
8762	5
8777	552
8778	91
8784	21
8789	97
8798	26
8805	1
8832	34
8847	11
8860	15
8889	21
8893	2
8929	1
8946	908
8962	12
8984	327
8993	1
9017	4
9018	1235
9048	215
9051	145
9056	13
9058	342
9064	48
9077	58
9116	13
9126	1
9135	12
9139	3
9144	706
9149	1
9150	15
9155	1
9156	105
9157	8
9167	82
9178	24
9183	120
9202	8
9216	10
9218	1
9231	170
9269	4
9283	21
9289	3
9291	9
9292	3
9322	13
9330	1
9335	5
9340	37
9349	9
9359	2
9362	8
9364	1
9372	13
9379	5
9382	93
9386	3
9396	148
9397	15
9400	3
9407	74
9414	73
9415	222
9425	287
9432	22
9437	25
9439	35
9442	2767
9444	204
9447	1
9452	117
9458	39
9460	39
9476	729
9479	98
9484	198
9485	45
9489	370
9494	192
9509	164
9510	154
9520	4
9524	74
9533	171
9538	6
9543	4
9545	44
9556	166
9576	128
9590	786
9598	5
9615	184
9622	7
9643	184
9648	16
9659	5
9667	6
9668	271
9673	293
9677	4330
9681	2148
9682	367
9689	2126
9692	275
9696	232
9702	3620
9703	71
9708	341
9709	542
9719	72
9727	599
9729	1698
9734	18
9738	442
9739	1870
9740	699
9744	843
9745	493
9749	354
9761	256
9763	2043
9764	311
9769	2788
9771	177
9774	227
9779	315
9784	19423
9786	7189
9788	274
9789	1154
9793	35
9798	150
9799	14
9800	1925
9805	1425
9810	2305
9811	29108
9812	6
9815	2025
9816	1859
9817	317
9818	816
9820	2892
9821	895
9822	130
9826	16
9830	1357
9836	7291
9849	481
9862	76
9889	146
9890	124
9894	5
9900	48
9910	82
9926	52
9929	30
9958	58
9960	20
9965	24
9969	90
9970	31
9977	10
9980	16
9986	56
9987	72
9992	50
9993	85
9994	3
9998	71
10000	5
10005	65
10006	10
10007	98
10012	25
10018	160
10023	11
10024	9
10030	9
10040	19
10045	72
10047	5
10055	155
10056	1
10057	6
10063	1
10112	46
10113	135
10123	58
10124	67
10132	18
10134	103
10148	4
10157	29
10164	148
10169	128
10194	1
10202	1070
10203	103
10213	11
10220	60
10223	45
10245	113
10248	12
10254	1538
10255	154
10264	2
10269	2
10274	1
10276	2
10285	3
10286	2
10287	184
10300	1
10306	14
10311	61
10316	29
10335	2
10352	1
10380	3
10392	191
10402	148
10410	6
10411	1
10421	29
10426	22
10442	17
10466	646
10473	1464
10514	3
10519	128
10529	1
10532	1
10537	27
10561	2
10571	1
10585	2
10599	15
10620	5
10632	5
10635	1
10661	7
10688	1
10693	32
10700	13
10710	2
10726	2
10731	4
10754	5
10792	10
10809	1
10843	53
10861	16
10872	3
10890	19
10908	4
10913	1
10945	9
10962	115
10972	110
10979	69
10987	73
10989	59
11008	73
11037	215
11042	7
11057	59
11078	22
11082	4
11088	193
11094	38
11095	54
11101	64
11103	170
11109	1
11117	21
11131	13
11136	509
11150	271
11158	612
11160	83
11173	2781
11180	4
11188	104
11200	2
11205	1346
11206	18
11213	146
11251	10
11255	2
11273	1
11310	4
11315	5
11381	1
11387	23
11393	1
11435	2
11444	1
11452	1
11468	1
11504	1
11550	4
11604	11
11670	29
11681	8
11790	6
12049	1
12061	2
12121	34
12202	174
12265	2
12371	1
12539	2
12547	1
12608	1
12680	18
12687	1
12689	8
12704	11
12782	34
12843	8
12848	5
12884	18
12938	30
12955	42
13006	18
13016	19
13041	18
13133	1
13336	47
13392	20
13524	57
14211	1
14581	13
14605	4
14696	6
14713	1
14722	4
14772	3
14818	244
14846	88
14847	182
14849	5
14896	195
14961	1
15210	1
15260	1
15335	22
19230	6
19503	10
20906	5
20919	1
21090	1
21101	121
21228	2
22392	57
22445	7
23160	7
23177	21
24095	14
24936	1
25755	11
28750	11
29440	2
30933	27
30946	11
30961	8
30977	45
31121	6
32919	41
34130	6
34740	5
34802	2
35888	7
36169	39
37721	50
39135	4
40343	26
41642	8
43237	1
43270	3
43521	85
43566	98
43633	268
43636	75
43807	413
43882	2
43938	169
43943	181
44127	1
44170	263
44237	2
44301	19
44316	193
44323	2
44347	7
44371	313
44446	17
44530	88
44666	4
44674	50
44798	9
44800	114
44822	69
44836	26
45014	1
45035	2
45041	3
45243	94
45274	1
45360	4
45383	2
47573	1
47967	1
53512	7
53573	6
56840	2
58758	9
60416	5
61196	111
63426	2
73460	6
75885	9
76357	2
87063	53
90769	3
91295	1
91527	1
94391	20
94429	1
95010	1
95161	10
95189	1
95222	130
95760	59
96233	2
96789	18
96918	1
96920	14
96976	9
98181	9
99842	2
99900	72
100166	1
101493	17
111576	26
112115	1
112448	6
115669	12
117324	151
117372	11
117624	207
118226	11
120088	1
120316	41
128897	1
132983	12
135011	35
135183	28
135301	34
135795	7
135847	199
136027	25
136388	1
136514	69
136540	5
136840	1
136941	1
137059	14
137310	2
137541	1
137698	4
138490	36
138980	28
142250	25
142320	7
142835	42
145106	2
146405	2
148800	42
149969	2
150134	4
150555	4
150900	46
151171	10
151253	51
151924	5
152140	49
153030	45
156504	269
157909	53
167022	2
167083	3
167113	9
167882	53
169611	16
169728	1113
169788	4
171395	5
171426	2
171431	2
171474	1
180502	9
180504	49
180527	4
181189	1
182579	58
183693	1
184201	10
201224	216
202532	34
202546	471
202653	7
204708	1
204781	48
204791	3
204801	16
204850	72
204853	37
204873	9
204910	101
204921	1
204932	1
204937	601
204939	2
204943	23
204976	51
204982	5
204996	7
205002	2
205004	102
205005	24
205010	11
205020	30
205030	33
205057	2529
205062	5
205073	177
205074	2
205079	38
205090	303
205118	1
205125	187
205130	1671
205137	67
205139	483
205147	47
205181	414
205186	38
205192	390
205196	30
205198	2
205206	112
205208	65
205231	50
205243	2
205244	5815
205245	1
205259	9253
205260	3
205276	20514
205278	7
205303	441
205304	343
205309	1168
205326	617
205328	11544
205332	6356
205334	673
205356	23
205365	10
205414	4
205421	24
205429	2
205431	1
205446	3
205447	57
205448	1
205452	40
205459	36
205467	1
205496	87
205503	9
205522	214
205527	327
205528	6
205534	1
205535	200
205540	188
205545	197
205547	98
205583	410
205593	190
205608	733
205621	1
205644	9
205658	67
205665	378
205673	320
205679	1
205681	284
205684	61
205687	246
205701	35
205727	1
205738	204
205786	283
205787	1216
205797	15
205798	2
205804	38
205805	9
205809	58
205816	1
205839	6
205846	10
205850	9
205857	5
205979	2
205988	4
205990	63
205991	3
